portfolioRefCode;refCode;quantity;price;amount
nt821;hk-0821;100;50;5000
nt822;hk-0822;100;50;5000
nt823;hk-0823;100;50;5000
nt824;hk-0824;100;50;5000
nt825;hk-0825;100;50;5000
nt826;hk-0826;100;50;5000
nt827;hk-0827;100;50;5000
nt828;hk-0828;100;50;5000
nt829;hk-0829;100;50;5000
nt830;hk-0830;100;50;5000
nt831;hk-0831;100;50;5000
nt832;hk-0832;100;50;5000
nt833;hk-0833;100;50;5000
nt834;hk-0834;100;50;5000
nt835;hk-0835;100;50;5000
nt836;hk-0836;100;50;5000
nt837;hk-0837;100;50;5000
nt838;hk-0838;100;50;5000
nt839;hk-0839;100;50;5000
nt840;hk-0840;100;50;5000
nt841;hk-0841;100;50;5000
nt842;hk-0842;100;50;5000
nt843;hk-0843;100;50;5000
nt844;hk-0844;100;50;5000
nt845;hk-0845;100;50;5000
nt846;hk-0846;100;50;5000
nt847;hk-0847;100;50;5000
nt848;hk-0848;100;50;5000
nt849;hk-0849;100;50;5000
nt850;hk-0850;100;50;5000
nt851;hk-0851;100;50;5000
nt852;hk-0852;100;50;5000
nt853;hk-0853;100;50;5000
nt854;hk-0854;100;50;5000
nt855;hk-0855;100;50;5000
nt856;hk-0856;100;50;5000
nt857;hk-0857;100;50;5000
nt858;hk-0858;100;50;5000
nt859;hk-0859;100;50;5000
nt860;hk-0860;100;50;5000
nt861;hk-0861;100;50;5000
nt862;hk-0862;100;50;5000
nt863;hk-0863;100;50;5000
nt864;hk-0864;100;50;5000
nt865;hk-0865;100;50;5000
nt866;hk-0866;100;50;5000
nt867;hk-0867;100;50;5000
nt868;hk-0868;100;50;5000
nt869;hk-0869;100;50;5000
nt870;hk-0870;100;50;5000
nt871;hk-0871;100;50;5000
nt872;hk-0872;100;50;5000
nt873;hk-0873;100;50;5000
nt874;hk-0874;100;50;5000
nt875;hk-0875;100;50;5000
nt876;hk-0876;100;50;5000
nt877;hk-0877;100;50;5000
nt878;hk-0878;100;50;5000
nt879;hk-0879;100;50;5000
nt880;hk-0880;100;50;5000
nt881;hk-0881;100;50;5000
nt882;hk-0882;100;50;5000
nt883;hk-0883;100;50;5000
nt884;hk-0884;100;50;5000
nt885;hk-0885;100;50;5000
nt886;hk-0886;100;50;5000
nt887;hk-0887;100;50;5000
nt888;hk-0888;100;50;5000
nt889;hk-0889;100;50;5000
nt890;hk-0890;100;50;5000
nt891;hk-0891;100;50;5000
nt892;hk-0892;100;50;5000
nt893;hk-0893;100;50;5000
nt894;hk-0894;100;50;5000
nt895;hk-0895;100;50;5000
nt896;hk-0896;100;50;5000
nt897;hk-0897;100;50;5000
nt898;hk-0898;100;50;5000
nt899;hk-0899;100;50;5000
nt900;hk-0900;100;50;5000
nt901;hk-0901;100;50;5000
nt902;hk-0902;100;50;5000
nt903;hk-0903;100;50;5000
nt904;hk-0904;100;50;5000
nt905;hk-0905;100;50;5000
nt906;hk-0906;100;50;5000
nt907;hk-0907;100;50;5000
nt908;hk-0908;100;50;5000
nt909;hk-0909;100;50;5000
nt910;hk-0910;100;50;5000
nt911;hk-0911;100;50;5000
nt912;hk-0912;100;50;5000
nt913;hk-0913;100;50;5000
nt914;hk-0914;100;50;5000
nt915;hk-0915;100;50;5000
nt916;hk-0916;100;50;5000
nt917;hk-0917;100;50;5000
nt918;hk-0918;100;50;5000
nt919;hk-0919;100;50;5000
nt920;hk-0920;100;50;5000
nt921;hk-0921;100;50;5000
nt922;hk-0922;100;50;5000
nt923;hk-0923;100;50;5000
nt924;hk-0924;100;50;5000
nt925;hk-0925;100;50;5000
nt926;hk-0926;100;50;5000
nt927;hk-0927;100;50;5000
nt928;hk-0928;100;50;5000
nt929;hk-0929;100;50;5000
nt930;hk-0930;100;50;5000
nt931;hk-0931;100;50;5000
nt932;hk-0932;100;50;5000
nt933;hk-0933;100;50;5000
nt934;hk-0934;100;50;5000
nt935;hk-0935;100;50;5000
nt936;hk-0936;100;50;5000
nt937;hk-0937;100;50;5000
nt938;hk-0938;100;50;5000
nt939;hk-0939;100;50;5000
nt940;hk-0940;100;50;5000
nt941;hk-0941;100;50;5000
nt942;hk-0942;100;50;5000
nt943;hk-0943;100;50;5000
nt944;hk-0944;100;50;5000
nt945;hk-0945;100;50;5000
nt946;hk-0946;100;50;5000
nt947;hk-0947;100;50;5000
nt948;hk-0948;100;50;5000
nt949;hk-0949;100;50;5000
nt950;hk-0950;100;50;5000
nt951;hk-0951;100;50;5000
nt952;hk-0952;100;50;5000
nt953;hk-0953;100;50;5000
nt954;hk-0954;100;50;5000
nt955;hk-0955;100;50;5000
nt956;hk-0956;100;50;5000
nt957;hk-0957;100;50;5000
nt958;hk-0958;100;50;5000
nt959;hk-0959;100;50;5000
nt960;hk-0960;100;50;5000
nt961;hk-0961;100;50;5000
nt962;hk-0962;100;50;5000
nt963;hk-0963;100;50;5000
nt964;hk-0964;100;50;5000
nt965;hk-0965;100;50;5000
nt966;hk-0966;100;50;5000
nt967;hk-0967;100;50;5000
nt968;hk-0968;100;50;5000
nt969;hk-0969;100;50;5000
nt970;hk-0970;100;50;5000
nt971;hk-0971;100;50;5000
nt972;hk-0972;100;50;5000
nt973;hk-0973;100;50;5000
nt974;hk-0974;100;50;5000
nt975;hk-0975;100;50;5000
nt976;hk-0976;100;50;5000
nt977;hk-0977;100;50;5000
nt978;hk-0978;100;50;5000
nt979;hk-0979;100;50;5000
nt980;hk-0980;100;50;5000
nt981;hk-0981;100;50;5000
nt982;hk-0982;100;50;5000
nt983;hk-0983;100;50;5000
nt984;hk-0984;100;50;5000
nt985;hk-0985;100;50;5000
nt986;hk-0986;100;50;5000
nt987;hk-0987;100;50;5000
nt988;hk-0988;100;50;5000
nt989;hk-0989;100;50;5000
nt990;hk-0990;100;50;5000
nt991;hk-0991;100;50;5000
nt992;hk-0992;100;50;5000
nt993;hk-0993;100;50;5000
nt994;hk-0994;100;50;5000
nt995;hk-0995;100;50;5000
nt996;hk-0996;100;50;5000
nt997;hk-0997;100;50;5000
nt998;hk-0998;100;50;5000
nt999;hk-0999;100;50;5000
nt1000;hk-1000;100;50;5000
nt1001;hk-1001;100;50;5000
nt1002;hk-1002;100;50;5000
nt1003;hk-1003;100;50;5000
nt1004;hk-1004;100;50;5000
nt1005;hk-1005;100;50;5000
nt1006;hk-1006;100;50;5000
nt1007;hk-1007;100;50;5000
nt1008;hk-1008;100;50;5000
nt1009;hk-1009;100;50;5000
nt1010;hk-1010;100;50;5000
nt1011;hk-1011;100;50;5000
nt1012;hk-1012;100;50;5000
nt1013;hk-1013;100;50;5000
nt1014;hk-1014;100;50;5000
nt1015;hk-1015;100;50;5000
nt1016;hk-1016;100;50;5000
nt1017;hk-1017;100;50;5000
nt1018;hk-1018;100;50;5000
nt1019;hk-1019;100;50;5000
nt1020;hk-1020;100;50;5000
nt1021;hk-1021;100;50;5000
nt1022;hk-1022;100;50;5000
nt1023;hk-1023;100;50;5000
nt1024;hk-1024;100;50;5000
nt1025;hk-1025;100;50;5000
nt1026;hk-1026;100;50;5000
nt1027;hk-1027;100;50;5000
nt1028;hk-1028;100;50;5000
nt1029;hk-1029;100;50;5000
nt1030;hk-1030;100;50;5000
nt1031;hk-1031;100;50;5000
nt1032;hk-1032;100;50;5000
nt1033;hk-1033;100;50;5000
nt1034;hk-1034;100;50;5000
nt1035;hk-1035;100;50;5000
nt1036;hk-1036;100;50;5000
nt1037;hk-1037;100;50;5000
nt1038;hk-1038;100;50;5000
nt1039;hk-1039;100;50;5000
nt1040;hk-1040;100;50;5000
nt1041;hk-1041;100;50;5000
nt1042;hk-1042;100;50;5000
nt1043;hk-1043;100;50;5000
nt1044;hk-1044;100;50;5000
nt1045;hk-1045;100;50;5000
nt1046;hk-1046;100;50;5000
nt1047;hk-1047;100;50;5000
nt1048;hk-1048;100;50;5000
nt1049;hk-1049;100;50;5000
nt1050;hk-1050;100;50;5000
nt1051;hk-1051;100;50;5000
nt1052;hk-1052;100;50;5000
nt1053;hk-1053;100;50;5000
nt1054;hk-1054;100;50;5000
nt1055;hk-1055;100;50;5000
nt1056;hk-1056;100;50;5000
nt1057;hk-1057;100;50;5000
nt1058;hk-1058;100;50;5000
nt1059;hk-1059;100;50;5000
nt1060;hk-1060;100;50;5000
nt1061;hk-1061;100;50;5000
nt1062;hk-1062;100;50;5000
nt1063;hk-1063;100;50;5000
nt1064;hk-1064;100;50;5000
nt1065;hk-1065;100;50;5000
nt1066;hk-1066;100;50;5000
nt1067;hk-1067;100;50;5000
nt1068;hk-1068;100;50;5000
nt1069;hk-1069;100;50;5000
nt1070;hk-1070;100;50;5000
nt1071;hk-1071;100;50;5000
nt1072;hk-1072;100;50;5000
nt1073;hk-1073;100;50;5000
nt1074;hk-1074;100;50;5000
nt1075;hk-1075;100;50;5000
nt1076;hk-1076;100;50;5000
nt1077;hk-1077;100;50;5000
nt1078;hk-1078;100;50;5000
nt1079;hk-1079;100;50;5000
nt1080;hk-1080;100;50;5000
nt1081;hk-1081;100;50;5000
nt1082;hk-1082;100;50;5000
nt1083;hk-1083;100;50;5000
nt1084;hk-1084;100;50;5000
nt1085;hk-1085;100;50;5000
nt1086;hk-1086;100;50;5000
nt1087;hk-1087;100;50;5000
nt1088;hk-1088;100;50;5000
nt1089;hk-1089;100;50;5000
nt1090;hk-1090;100;50;5000
nt1091;hk-1091;100;50;5000
nt1092;hk-1092;100;50;5000
nt1093;hk-1093;100;50;5000
nt1094;hk-1094;100;50;5000
nt1095;hk-1095;100;50;5000
nt1096;hk-1096;100;50;5000
nt1097;hk-1097;100;50;5000
nt1098;hk-1098;100;50;5000
nt1099;hk-1099;100;50;5000
nt1100;hk-1100;100;50;5000
nt1101;hk-1101;100;50;5000
nt1102;hk-1102;100;50;5000
nt1103;hk-1103;100;50;5000
nt1104;hk-1104;100;50;5000
nt1105;hk-1105;100;50;5000
nt1106;hk-1106;100;50;5000
nt1107;hk-1107;100;50;5000
nt1108;hk-1108;100;50;5000
nt1109;hk-1109;100;50;5000
nt1110;hk-1110;100;50;5000
nt1111;hk-1111;100;50;5000
nt1112;hk-1112;100;50;5000
nt1113;hk-1113;100;50;5000
nt1114;hk-1114;100;50;5000
nt1115;hk-1115;100;50;5000
nt1116;hk-1116;100;50;5000
nt1117;hk-1117;100;50;5000
nt1118;hk-1118;100;50;5000
nt1119;hk-1119;100;50;5000
nt1120;hk-1120;100;50;5000
nt1121;hk-1121;100;50;5000
nt1122;hk-1122;100;50;5000
nt1123;hk-1123;100;50;5000
nt1124;hk-1124;100;50;5000
nt1125;hk-1125;100;50;5000
nt1126;hk-1126;100;50;5000
nt1127;hk-1127;100;50;5000
nt1128;hk-1128;100;50;5000
nt1129;hk-1129;100;50;5000
nt1130;hk-1130;100;50;5000
nt1131;hk-1131;100;50;5000
nt1132;hk-1132;100;50;5000
nt1133;hk-1133;100;50;5000
nt1134;hk-1134;100;50;5000
nt1135;hk-1135;100;50;5000
nt1136;hk-1136;100;50;5000
nt1137;hk-1137;100;50;5000
nt1138;hk-1138;100;50;5000
nt1139;hk-1139;100;50;5000
nt1140;hk-1140;100;50;5000
nt1141;hk-1141;100;50;5000
nt1142;hk-1142;100;50;5000
nt1143;hk-1143;100;50;5000
nt1144;hk-1144;100;50;5000
nt1145;hk-1145;100;50;5000
nt1146;hk-1146;100;50;5000
nt1147;hk-1147;100;50;5000
nt1148;hk-1148;100;50;5000
nt1149;hk-1149;100;50;5000
nt1150;hk-1150;100;50;5000
nt1151;hk-1151;100;50;5000
nt1152;hk-1152;100;50;5000
nt1153;hk-1153;100;50;5000
nt1154;hk-1154;100;50;5000
nt1155;hk-1155;100;50;5000
nt1156;hk-1156;100;50;5000
nt1157;hk-1157;100;50;5000
nt1158;hk-1158;100;50;5000
nt1159;hk-1159;100;50;5000
nt1160;hk-1160;100;50;5000
nt1161;hk-1161;100;50;5000
nt1162;hk-1162;100;50;5000
nt1163;hk-1163;100;50;5000
nt1164;hk-1164;100;50;5000
nt1165;hk-1165;100;50;5000
nt1166;hk-1166;100;50;5000
nt1167;hk-1167;100;50;5000
nt1168;hk-1168;100;50;5000
nt1169;hk-1169;100;50;5000
nt1170;hk-1170;100;50;5000
nt1171;hk-1171;100;50;5000
nt1172;hk-1172;100;50;5000
nt1173;hk-1173;100;50;5000
nt1174;hk-1174;100;50;5000
nt1175;hk-1175;100;50;5000
nt1176;hk-1176;100;50;5000
nt1177;hk-1177;100;50;5000
nt1178;hk-1178;100;50;5000
nt1179;hk-1179;100;50;5000
nt1180;hk-1180;100;50;5000
nt1181;hk-1181;100;50;5000
nt1182;hk-1182;100;50;5000
nt1183;hk-1183;100;50;5000
nt1184;hk-1184;100;50;5000
nt1185;hk-1185;100;50;5000
nt1186;hk-1186;100;50;5000
nt1187;hk-1187;100;50;5000
nt1188;hk-1188;100;50;5000
nt1189;hk-1189;100;50;5000
nt1190;hk-1190;100;50;5000
nt1191;hk-1191;100;50;5000
nt1192;hk-1192;100;50;5000
nt1193;hk-1193;100;50;5000
nt1194;hk-1194;100;50;5000
nt1195;hk-1195;100;50;5000
nt1196;hk-1196;100;50;5000
nt1197;hk-1197;100;50;5000
nt1198;hk-1198;100;50;5000
nt1199;hk-1199;100;50;5000
nt1200;hk-1200;100;50;5000
nt1201;hk-1201;100;50;5000
nt1202;hk-1202;100;50;5000
nt1203;hk-1203;100;50;5000
nt1204;hk-1204;100;50;5000
nt1205;hk-1205;100;50;5000
nt1206;hk-1206;100;50;5000
nt1207;hk-1207;100;50;5000
nt1208;hk-1208;100;50;5000
nt1209;hk-1209;100;50;5000
nt1210;hk-1210;100;50;5000
nt1211;hk-1211;100;50;5000
nt1212;hk-1212;100;50;5000
nt1213;hk-1213;100;50;5000
nt1214;hk-1214;100;50;5000
nt1215;hk-1215;100;50;5000
nt1216;hk-1216;100;50;5000
nt1217;hk-1217;100;50;5000
nt1218;hk-1218;100;50;5000
nt1219;hk-1219;100;50;5000
nt1220;hk-1220;100;50;5000
nt1221;hk-1221;100;50;5000
nt1222;hk-1222;100;50;5000
nt1223;hk-1223;100;50;5000
nt1224;hk-1224;100;50;5000
nt1225;hk-1225;100;50;5000
nt1226;hk-1226;100;50;5000
nt1227;hk-1227;100;50;5000
nt1228;hk-1228;100;50;5000
nt1229;hk-1229;100;50;5000
nt1230;hk-1230;100;50;5000
nt1231;hk-1231;100;50;5000
nt1232;hk-1232;100;50;5000
nt1233;hk-1233;100;50;5000
nt1234;hk-1234;100;50;5000
nt1235;hk-1235;100;50;5000
nt1236;hk-1236;100;50;5000
nt1237;hk-1237;100;50;5000
nt1238;hk-1238;100;50;5000
nt1239;hk-1239;100;50;5000
nt1240;hk-1240;100;50;5000
nt1241;hk-1241;100;50;5000
nt1242;hk-1242;100;50;5000
nt1243;hk-1243;100;50;5000
nt1244;hk-1244;100;50;5000
nt1245;hk-1245;100;50;5000
nt1246;hk-1246;100;50;5000
nt1247;hk-1247;100;50;5000
nt1248;hk-1248;100;50;5000
nt1249;hk-1249;100;50;5000
nt1250;hk-1250;100;50;5000
nt1251;hk-1251;100;50;5000
nt1252;hk-1252;100;50;5000
nt1253;hk-1253;100;50;5000
nt1254;hk-1254;100;50;5000
nt1255;hk-1255;100;50;5000
nt1256;hk-1256;100;50;5000
nt1257;hk-1257;100;50;5000
nt1258;hk-1258;100;50;5000
nt1259;hk-1259;100;50;5000
nt1260;hk-1260;100;50;5000
nt1261;hk-1261;100;50;5000
nt1262;hk-1262;100;50;5000
nt1263;hk-1263;100;50;5000
nt1264;hk-1264;100;50;5000
nt1265;hk-1265;100;50;5000
nt1266;hk-1266;100;50;5000
nt1267;hk-1267;100;50;5000
nt1268;hk-1268;100;50;5000
nt1269;hk-1269;100;50;5000
nt1270;hk-1270;100;50;5000
nt1271;hk-1271;100;50;5000
nt1272;hk-1272;100;50;5000
nt1273;hk-1273;100;50;5000
nt1274;hk-1274;100;50;5000
nt1275;hk-1275;100;50;5000
nt1276;hk-1276;100;50;5000
nt1277;hk-1277;100;50;5000
nt1278;hk-1278;100;50;5000
nt1279;hk-1279;100;50;5000
nt1280;hk-1280;100;50;5000
nt1281;hk-1281;100;50;5000
nt1282;hk-1282;100;50;5000
nt1283;hk-1283;100;50;5000
nt1284;hk-1284;100;50;5000
nt1285;hk-1285;100;50;5000
nt1286;hk-1286;100;50;5000
nt1287;hk-1287;100;50;5000
nt1288;hk-1288;100;50;5000
nt1289;hk-1289;100;50;5000
nt1290;hk-1290;100;50;5000
nt1291;hk-1291;100;50;5000
nt1292;hk-1292;100;50;5000
nt1293;hk-1293;100;50;5000
nt1294;hk-1294;100;50;5000
nt1295;hk-1295;100;50;5000
nt1296;hk-1296;100;50;5000
nt1297;hk-1297;100;50;5000
nt1298;hk-1298;100;50;5000
nt1299;hk-1299;100;50;5000
nt1300;hk-1300;100;50;5000
nt1301;hk-1301;100;50;5000
nt1302;hk-1302;100;50;5000
nt1303;hk-1303;100;50;5000
nt1304;hk-1304;100;50;5000
nt1305;hk-1305;100;50;5000
nt1306;hk-1306;100;50;5000
nt1307;hk-1307;100;50;5000
nt1308;hk-1308;100;50;5000
nt1309;hk-1309;100;50;5000
nt1310;hk-1310;100;50;5000
nt1311;hk-1311;100;50;5000
nt1312;hk-1312;100;50;5000
nt1313;hk-1313;100;50;5000
nt1314;hk-1314;100;50;5000
nt1315;hk-1315;100;50;5000
nt1316;hk-1316;100;50;5000
nt1317;hk-1317;100;50;5000
nt1318;hk-1318;100;50;5000
nt1319;hk-1319;100;50;5000
nt1320;hk-1320;100;50;5000
nt1321;hk-1321;100;50;5000
nt1322;hk-1322;100;50;5000
nt1323;hk-1323;100;50;5000
nt1324;hk-1324;100;50;5000
nt1325;hk-1325;100;50;5000
nt1326;hk-1326;100;50;5000
nt1327;hk-1327;100;50;5000
nt1328;hk-1328;100;50;5000
nt1329;hk-1329;100;50;5000
nt1330;hk-1330;100;50;5000
nt1331;hk-1331;100;50;5000
nt1332;hk-1332;100;50;5000
nt1333;hk-1333;100;50;5000
nt1334;hk-1334;100;50;5000
nt1335;hk-1335;100;50;5000
nt1336;hk-1336;100;50;5000
nt1337;hk-1337;100;50;5000
nt1338;hk-1338;100;50;5000
nt1339;hk-1339;100;50;5000
nt1340;hk-1340;100;50;5000
nt1341;hk-1341;100;50;5000
nt1342;hk-1342;100;50;5000
nt1343;hk-1343;100;50;5000
nt1344;hk-1344;100;50;5000
nt1345;hk-1345;100;50;5000
nt1346;hk-1346;100;50;5000
nt1347;hk-1347;100;50;5000
nt1348;hk-1348;100;50;5000
nt1349;hk-1349;100;50;5000
nt1350;hk-1350;100;50;5000
nt1351;hk-1351;100;50;5000
nt1352;hk-1352;100;50;5000
nt1353;hk-1353;100;50;5000
nt1354;hk-1354;100;50;5000
nt1355;hk-1355;100;50;5000
nt1356;hk-1356;100;50;5000
nt1357;hk-1357;100;50;5000
nt1358;hk-1358;100;50;5000
nt1359;hk-1359;100;50;5000
nt1360;hk-1360;100;50;5000
nt1361;hk-1361;100;50;5000
nt1362;hk-1362;100;50;5000
nt1363;hk-1363;100;50;5000
nt1364;hk-1364;100;50;5000
nt1365;hk-1365;100;50;5000
nt1366;hk-1366;100;50;5000
nt1367;hk-1367;100;50;5000
nt1368;hk-1368;100;50;5000
nt1369;hk-1369;100;50;5000
nt1370;hk-1370;100;50;5000
nt1371;hk-1371;100;50;5000
nt1372;hk-1372;100;50;5000
nt1373;hk-1373;100;50;5000
nt1374;hk-1374;100;50;5000
nt1375;hk-1375;100;50;5000
nt1376;hk-1376;100;50;5000
nt1377;hk-1377;100;50;5000
nt1378;hk-1378;100;50;5000
nt1379;hk-1379;100;50;5000
nt1380;hk-1380;100;50;5000
nt1381;hk-1381;100;50;5000
nt1382;hk-1382;100;50;5000
nt1383;hk-1383;100;50;5000
nt1384;hk-1384;100;50;5000
nt1385;hk-1385;100;50;5000
nt1386;hk-1386;100;50;5000
nt1387;hk-1387;100;50;5000
nt1388;hk-1388;100;50;5000
nt1389;hk-1389;100;50;5000
nt1390;hk-1390;100;50;5000
nt1391;hk-1391;100;50;5000
nt1392;hk-1392;100;50;5000
nt1393;hk-1393;100;50;5000
nt1394;hk-1394;100;50;5000
nt1395;hk-1395;100;50;5000
nt1396;hk-1396;100;50;5000
nt1397;hk-1397;100;50;5000
nt1398;hk-1398;100;50;5000
nt1399;hk-1399;100;50;5000
nt1400;hk-1400;100;50;5000
nt1401;hk-1401;100;50;5000
nt1402;hk-1402;100;50;5000
nt1403;hk-1403;100;50;5000
nt1404;hk-1404;100;50;5000
nt1405;hk-1405;100;50;5000
nt1406;hk-1406;100;50;5000
nt1407;hk-1407;100;50;5000
nt1408;hk-1408;100;50;5000
nt1409;hk-1409;100;50;5000
nt1410;hk-1410;100;50;5000
nt1411;hk-1411;100;50;5000
nt1412;hk-1412;100;50;5000
nt1413;hk-1413;100;50;5000
nt1414;hk-1414;100;50;5000
nt1415;hk-1415;100;50;5000
nt1416;hk-1416;100;50;5000
nt1417;hk-1417;100;50;5000
nt1418;hk-1418;100;50;5000
nt1419;hk-1419;100;50;5000
nt1420;hk-1420;100;50;5000
nt1421;hk-1421;100;50;5000
nt1422;hk-1422;100;50;5000
nt1423;hk-1423;100;50;5000
nt1424;hk-1424;100;50;5000
nt1425;hk-1425;100;50;5000
nt1426;hk-1426;100;50;5000
nt1427;hk-1427;100;50;5000
nt1428;hk-1428;100;50;5000
nt1429;hk-1429;100;50;5000
nt1430;hk-1430;100;50;5000
nt1431;hk-1431;100;50;5000
nt1432;hk-1432;100;50;5000
nt1433;hk-1433;100;50;5000
nt1434;hk-1434;100;50;5000
nt1435;hk-1435;100;50;5000
nt1436;hk-1436;100;50;5000
nt1437;hk-1437;100;50;5000
nt1438;hk-1438;100;50;5000
nt1439;hk-1439;100;50;5000
nt1440;hk-1440;100;50;5000
nt1441;hk-1441;100;50;5000
nt1442;hk-1442;100;50;5000
nt1443;hk-1443;100;50;5000
nt1444;hk-1444;100;50;5000
nt1445;hk-1445;100;50;5000
nt1446;hk-1446;100;50;5000
nt1447;hk-1447;100;50;5000
nt1448;hk-1448;100;50;5000
nt1449;hk-1449;100;50;5000
nt1450;hk-1450;100;50;5000
nt1451;hk-1451;100;50;5000
nt1452;hk-1452;100;50;5000
nt1453;hk-1453;100;50;5000
nt1454;hk-1454;100;50;5000
nt1455;hk-1455;100;50;5000
nt1456;hk-1456;100;50;5000
nt1457;hk-1457;100;50;5000
nt1458;hk-1458;100;50;5000
nt1459;hk-1459;100;50;5000
nt1460;hk-1460;100;50;5000
nt1461;hk-1461;100;50;5000
nt1462;hk-1462;100;50;5000
nt1463;hk-1463;100;50;5000
nt1464;hk-1464;100;50;5000
nt1465;hk-1465;100;50;5000
nt1466;hk-1466;100;50;5000
nt1467;hk-1467;100;50;5000
nt1468;hk-1468;100;50;5000
nt1469;hk-1469;100;50;5000
nt1470;hk-1470;100;50;5000
nt1471;hk-1471;100;50;5000
nt1472;hk-1472;100;50;5000
nt1473;hk-1473;100;50;5000
nt1474;hk-1474;100;50;5000
nt1475;hk-1475;100;50;5000
nt1476;hk-1476;100;50;5000
nt1477;hk-1477;100;50;5000
nt1478;hk-1478;100;50;5000
nt1479;hk-1479;100;50;5000
nt1480;hk-1480;100;50;5000
nt1481;hk-1481;100;50;5000
nt1482;hk-1482;100;50;5000
nt1483;hk-1483;100;50;5000
nt1484;hk-1484;100;50;5000
nt1485;hk-1485;100;50;5000
nt1486;hk-1486;100;50;5000
nt1487;hk-1487;100;50;5000
nt1488;hk-1488;100;50;5000
nt1489;hk-1489;100;50;5000
nt1490;hk-1490;100;50;5000
nt1491;hk-1491;100;50;5000
nt1492;hk-1492;100;50;5000
nt1493;hk-1493;100;50;5000
nt1494;hk-1494;100;50;5000
nt1495;hk-1495;100;50;5000
nt1496;hk-1496;100;50;5000
nt1497;hk-1497;100;50;5000
nt1498;hk-1498;100;50;5000
nt1499;hk-1499;100;50;5000
nt1500;hk-1500;100;50;5000
nt1501;hk-1501;100;50;5000
nt1502;hk-1502;100;50;5000
nt1503;hk-1503;100;50;5000
nt1504;hk-1504;100;50;5000
nt1505;hk-1505;100;50;5000
nt1506;hk-1506;100;50;5000
nt1507;hk-1507;100;50;5000
nt1508;hk-1508;100;50;5000
nt1509;hk-1509;100;50;5000
nt1510;hk-1510;100;50;5000
nt1511;hk-1511;100;50;5000
nt1512;hk-1512;100;50;5000
nt1513;hk-1513;100;50;5000
nt1514;hk-1514;100;50;5000
nt1515;hk-1515;100;50;5000
nt1516;hk-1516;100;50;5000
nt1517;hk-1517;100;50;5000
nt1518;hk-1518;100;50;5000
nt1519;hk-1519;100;50;5000
nt1520;hk-1520;100;50;5000
nt1521;hk-1521;100;50;5000
nt1522;hk-1522;100;50;5000
nt1523;hk-1523;100;50;5000
nt1524;hk-1524;100;50;5000
nt1525;hk-1525;100;50;5000
nt1526;hk-1526;100;50;5000
nt1527;hk-1527;100;50;5000
nt1528;hk-1528;100;50;5000
nt1529;hk-1529;100;50;5000
nt1530;hk-1530;100;50;5000
nt1531;hk-1531;100;50;5000
nt1532;hk-1532;100;50;5000
nt1533;hk-1533;100;50;5000
nt1534;hk-1534;100;50;5000
nt1535;hk-1535;100;50;5000
nt1536;hk-1536;100;50;5000
nt1537;hk-1537;100;50;5000
nt1538;hk-1538;100;50;5000
nt1539;hk-1539;100;50;5000
nt1540;hk-1540;100;50;5000
nt1541;hk-1541;100;50;5000
nt1542;hk-1542;100;50;5000
nt1543;hk-1543;100;50;5000
nt1544;hk-1544;100;50;5000
nt1545;hk-1545;100;50;5000
nt1546;hk-1546;100;50;5000
nt1547;hk-1547;100;50;5000
nt1548;hk-1548;100;50;5000
nt1549;hk-1549;100;50;5000
nt1550;hk-1550;100;50;5000
nt1551;hk-1551;100;50;5000
nt1552;hk-1552;100;50;5000
nt1553;hk-1553;100;50;5000
nt1554;hk-1554;100;50;5000
nt1555;hk-1555;100;50;5000
nt1556;hk-1556;100;50;5000
nt1557;hk-1557;100;50;5000
nt1558;hk-1558;100;50;5000
nt1559;hk-1559;100;50;5000
nt1560;hk-1560;100;50;5000
nt1561;hk-1561;100;50;5000
nt1562;hk-1562;100;50;5000
nt1563;hk-1563;100;50;5000
nt1564;hk-1564;100;50;5000
nt1565;hk-1565;100;50;5000
nt1566;hk-1566;100;50;5000
nt1567;hk-1567;100;50;5000
nt1568;hk-1568;100;50;5000
nt1569;hk-1569;100;50;5000
nt1570;hk-1570;100;50;5000
nt1571;hk-1571;100;50;5000
nt1572;hk-1572;100;50;5000
nt1573;hk-1573;100;50;5000
nt1574;hk-1574;100;50;5000
nt1575;hk-1575;100;50;5000
nt1576;hk-1576;100;50;5000
nt1577;hk-1577;100;50;5000
nt1578;hk-1578;100;50;5000
nt1579;hk-1579;100;50;5000
nt1580;hk-1580;100;50;5000
nt1581;hk-1581;100;50;5000
nt1582;hk-1582;100;50;5000
nt1583;hk-1583;100;50;5000
nt1584;hk-1584;100;50;5000
nt1585;hk-1585;100;50;5000
nt1586;hk-1586;100;50;5000
nt1587;hk-1587;100;50;5000
nt1588;hk-1588;100;50;5000
nt1589;hk-1589;100;50;5000
nt1590;hk-1590;100;50;5000
nt1591;hk-1591;100;50;5000
nt1592;hk-1592;100;50;5000
nt1593;hk-1593;100;50;5000
nt1594;hk-1594;100;50;5000
nt1595;hk-1595;100;50;5000
nt1596;hk-1596;100;50;5000
nt1597;hk-1597;100;50;5000
nt1598;hk-1598;100;50;5000
nt1599;hk-1599;100;50;5000
nt1600;hk-1600;100;50;5000
nt1601;hk-1601;100;50;5000
nt1602;hk-1602;100;50;5000
nt1603;hk-1603;100;50;5000
nt1604;hk-1604;100;50;5000
nt1605;hk-1605;100;50;5000
nt1606;hk-1606;100;50;5000
